,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
53,DIS,,1744489,,,2013,,45041000000,35591000000,9450000000,0.20980884083390688,0,0,0,0,-69000000,0,35591000000,114000000.0,349000000,2192000000,11661000000,0.2588974489909194,9450000000,0.20980884083390688,170000000,9620000000,0.2135831797695433,2984000000,6136000000,0.13623143358273573,3.42,3.38,1792000000,1813000000,,,Entertainment,,3931000000.0,0.0,3931000000.0,6967000000.0,1487000000.0,1724000000.0,14109000000.0,22380000000.0,27324000000.0,7370000000.0,34694000000.0,2849000000.0,0.0,7209000000.0,67132000000.0,0.0,81241000000.0,4899000000.0,1512000000.0,0.0,3389000000.0,1904000000.0,11704000000.0,13050000000.0,298000000.0,4050000000.0,3989000000.0,21387000000.0,0.0,274000000.0,33091000000.0,0.0,33440000000.0,47758000000.0,-1187000000.0,-34582000000.0,45429000000.0,45429000000.0,78520000000.0,0.0,78520000000.0,0.0,14562000000.0,10631000000.0,92000000,402000000,54000000,0,367000000,89000000,76000000,9452000000,-2796000000,-2046000000,0,0,166000000,-4676000000,-1502000000,0,-4087000000,-1324000000,2699000000,-4214000000,-18000000,544000000,3931000000,3387000000,9452000000,-2796000000,6656000000,2.71334457822096,2.71334457822096,2.7367183420439156,20.08874361864407,6.464905985359552,18.5193105234375,13.041105675412611,13.041105675412611,-12.530511483875598,2.7367183420439156,0.010741127159082087,11.571969415778991,2.71334457822096,,,,,0.559188094681257,0.7284113671883599,0.40731896456222844,27.2378223495702,0.20980884083390688,0.20980884083390688,13.506790816438837,0.07552836621902734,,0.002,0.0089,,,Communication Services
54,DOW,,1751788,,,2018,,60278000000,47705000000,12573000000,0.20858356282557483,1536000000,2846000000,0,2846000000,622000000,5004000000,52709000000,109000000.0,1118000000,3329000000,10231000000,0.1697302498423969,7569000000,0.12556820067022795,-1651000000,5918000000,0.09817843989515246,1285000000,4499000000,0.07463751285709545,5.999,5.999,750000000,750000000,,,Chemicals,,2669000000.0,100000000.0,2769000000.0,12382000000.0,9260000000.0,852000000.0,25263000000.0,23662000000.0,13848000000.0,4913000000.0,18761000000.0,6471000000.0,2031000000.0,1190000000.0,52115000000.0,0.0,77378000000.0,5378000000.0,645000000.0,791000000.0,0.0,6941000000.0,13755000000.0,19254000000.0,0.0,664000000.0,15736000000.0,35654000000.0,0.0,0.0,49409000000.0,0.0,0.0,29808000000.0,-9885000000.0,6908000000.0,26831000000.0,26831000000.0,76240000000.0,0.0,76240000000.0,6571000000.0,19899000000.0,17230000000.0,-530000000,0,-3246000000,0,359000000,-1090000000,-158000000,3894000000,-46000000,-14000000,-1644000000,1216000000,-1640000000,-2128000000,-3234000000,112000000,0,-3711000000,1669000000,-5164000000,-100000000,-3538000000,2669000000,6207000000,3894000000,-2584000000,1310000000,1.1523,2.0329,0.6209,,8.6494,30.7805,9.612,0,0,0,,2.1480793666308,0,,,,0.21713416694829335,0.34675230685724623,1.8414893220528492,0.638540670474812,5.195885509838998,0.20858356282557483,0.12556820067022795,16.76791770712981,0.0581431414613973,,0.0151,0.0293,,,Basic Materials
55,DOW,,1751788,,,2017,,43730000000,36350000000,7380000000,0.16876286302309626,803000000,1795000000,0,1795000000,400000000,2998000000,39348000000,66000000.0,914000000,2546000000,5449000000,0.12460553395838098,4382000000,0.10020580836954036,-4145000000,237000000,0.005419620397896181,1524000000,465000000,0.010633432426252,0.62,0.62,750000000,750000000,,,Chemicals,,6188000000.0,4000000.0,6192000000.0,12049000000.0,8376000000.0,627000000.0,27244000000.0,23812000000.0,13938000000.0,5549000000.0,19487000000.0,6252000000.0,1722000000.0,1423000000.0,52696000000.0,0.0,79940000000.0,5360000000.0,1236000000.0,694000000.0,0.0,7087000000.0,14377000000.0,19765000000.0,0.0,764000000.0,18025000000.0,38554000000.0,0.0,0.0,52931000000.0,0.0,0.0,28050000000.0,-8591000000.0,6364000000.0,25823000000.0,25823000000.0,78754000000.0,0.0,78754000000.0,6256000000.0,21001000000.0,14813000000.0,1413000000,0,-11499000000,0,1081000000,-258000000,2146000000,-4929000000,-187000000,-749000000,-763000000,1165000000,8052000000,7518000000,-617000000,489000000,0,-3235000000,38000000,-3325000000,320000000,-435000000,6189000000,6624000000,-4929000000,-2994000000,-7923000000,1.1523,2.0329,0.6209,,8.3433,30.7805,9.612,,0,0,,3.816056462285,0,,,,,0.32302977232924696,2.049761840219959,0.6621341005754315,0.18708971553610504,0.16876286302309626,0.10020580836954036,1.800720288115246,0.005816862646985239,,0.025699999999999997,0.2257,,,Basic Materials
56,DOW,,1751788,,,2016,,48158000000,37668000000,10490000000,0.21782466049254537,1593000000,4066000000,0,4066000000,544000000,6203000000,43871000000,107000000.0,858000000,2862000000,8047000000,0.16709580962664564,4287000000,0.08901947755305453,126000000,4413000000,0.09163586527679721,9000000,4318000000,0.08966319199302297,5.304,5.304,750000000,750000000,,,Chemicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1259000000,0,-8377000000,0,569000000,-723000000,-501000000,-2957000000,-187000000,72000000,-690000000,733000000,5164000000,5092000000,-621000000,398000000,-916000000,-2462000000,-413000000,-4014000000,-77000000,-1973000000,6607000000,8580000000,-2957000000,-3991000000,-6948000000,1.1523,2.0329,0.6209,,,30.7805,9.612,,,,,3.3631166894495,,,,,,,,,5.018648018648019,0.21782466049254537,0.08901947755305453,,,,0.0165,0.0307,,,Basic Materials
57,GS,,886982,,,2018,,33256000000,0,0,0.0,0,12328000000,740000000,13068000000,0,0,0,19679000000.0,15912000000,1328000000,29721000000,0.8937033918691364,0,0.0,0,12481000000,0.37530069761847484,2022000000,10459000000,0.31449963916285784,25.53,25.27,385400000,390200000,,,Capital Markets,,130547000000.0,0.0,130547000000.0,87556000000.0,0.0,0.0,0.0,18317000000.0,3758000000.0,324000000.0,4082000000.0,336161000000.0,0.0,0.0,0.0,931796000000.0,931796000000.0,180235000000.0,50057000000.0,2864000000.0,0.0,0.0,0.0,236027000000.0,0.0,0.0,0.0,0.0,841611000000.0,0.0,841611000000.0,11203000000.0,9000000.0,100100000000.0,693000000.0,-21820000000.0,90185000000.0,90185000000.0,931796000000.0,0.0,931796000000.0,0.0,286084000000.0,155537000000.0,-2645000000,1831000000,8934000000,0,0,-19213000000,514000000,20421000000,-7982000000,-162000000,-3790000000,411000000,-11154000000,-22677000000,-46725000000,38000000,-3979000000,-1810000000,75228000000,22752000000,0,20496000000,130547000000,110051000000,20421000000,-7982000000,12439000000,0.8652856943258856,0.8652856943258856,2.335282210401604,7.461113905992924,0.38165288501073596,6.2734777990819195,3.8213500975848387,3.8213500975848387,0.30399760010251325,2.335282210401604,0.02319448540277986,7.858846954772047,0.8652856943258856,202.48,541.21,63445590000.0,0.16200624949923884,0.09678620642286509,9.33205078449853,0.9032137935771349,-0.45236299648064354,0.0,0.0,11.5972722736597,0.011224559882205977,1.2978233907633494,0.0151,0.2151,10.730843311649748,2.0953648835596717,Financial Services
58,GS,,886982,,,2017,,29419000000,0,0,0.0,0,11853000000,588000000,12441000000,0,0,0,13113000000.0,10181000000,1152000000,22465000000,0.7636221489513579,0,0.0,0,11132000000,0.3783949148509467,6846000000,4286000000,0.14568816071246474,9.12,9.01,401600000,409100000,,,Capital Markets,,110051000000.0,0.0,110051000000.0,94002000000.0,0.0,0.0,0.0,15094000000.0,3665000000.0,373000000.0,4038000000.0,315988000000.0,0.0,0.0,0.0,916776000000.0,916776000000.0,178169000000.0,61818000000.0,4051000000.0,0.0,0.0,0.0,227598000000.0,0.0,0.0,0.0,0.0,834533000000.0,0.0,834533000000.0,11853000000.0,9000000.0,91519000000.0,-1880000000.0,-19258000000.0,82243000000.0,82243000000.0,916776000000.0,0.0,916776000000.0,0.0,289416000000.0,179365000000.0,5458000000,1769000000,-30293000000,0,0,-10236000000,-114000000,-17742000000,-3185000000,-2383000000,-9853000000,2887000000,-16582000000,-29116000000,-35482000000,7000000,-7859000000,-1769000000,80301000000,35198000000,0,-11660000000,110051000000,121711000000,-17742000000,-3185000000,-20927000000,1.3132583315764261,1.3132583315764261,3.657139639177869,25.199791172151194,0.3141741665070956,-5.161098340127109,-6.087605961212941,-6.087605961212941,1.0699055010821357,3.657139639177869,0.01637867345422337,12.791956597544626,1.3132583315764261,,,,,0.0897089365341152,10.147161460549833,0.9102910634658848,-0.19457813574305077,0.0,0.0,5.211385771433434,0.004675078754243131,,0.025699999999999997,0.2257,,,Financial Services
59,GS,,886982,,,2016,,28053000000,0,0,0.0,0,11647000000,457000000,12104000000,0,0,0,9691000000.0,7104000000,998000000,18406000000,0.6561152104944212,0,0.0,0,10304000000,0.36730474459059637,2906000000,7398000000,0.26371511068334935,16.53,16.29,427400000,435100000,,,Capital Markets,,121711000000.0,0.0,121711000000.0,74921000000.0,0.0,0.0,0.0,12070000000.0,3666000000.0,429000000.0,4095000000.0,296171000000.0,0.0,0.0,0.0,860165000000.0,860165000000.0,188455000000.0,52383000000.0,1794000000.0,0.0,0.0,0.0,198075000000.0,0.0,0.0,0.0,0.0,773272000000.0,0.0,773272000000.0,11203000000.0,9000000.0,89039000000.0,-1216000000.0,-12142000000.0,86893000000.0,86893000000.0,860165000000.0,0.0,860165000000.0,0.0,250458000000.0,128747000000.0,551000000,2111000000,-5491000000,0,0,10244000000,3000000,5570000000,-2876000000,14922000000,0,1512000000,-4288000000,9270000000,-43932000000,6000000,-7249000000,-1706000000,66313000000,13432000000,0,28272000000,121711000000,93439000000,5570000000,-2876000000,2694000000,1.1504822873287837,1.1504822873287837,3.563571004629095,13.51295720368478,0.3744344042391319,37.10796488227914,17.94773023211131,17.94773023211131,0.6105759497679326,3.563571004629095,0.017065314583878062,12.322388739446149,1.1504822873287837,,,,,0.10101899054251219,8.899128813598333,0.8989810094574878,0.08628941441441441,0.0,0.0,8.513919418134948,0.008600675451802852,,0.0165,0.21650000000000003,,,Financial Services
60,GS,,886982,,,2015,,31210000000,0,0,0.0,0,12678000000,557000000,13235000000,0,0,0,8452000000.0,5388000000,991000000,15157000000,0.4856456264017943,0,0.0,0,8778000000,0.281256007689843,2695000000,6083000000,0.19490547901313682,12.35,12.14,448900000,458600000,,,Capital Markets,,75105000000.0,0.0,75105000000.0,82739000000.0,0.0,0.0,0.0,9956000000.0,3657000000.0,491000000.0,4148000000.0,294198000000.0,0.0,0.0,0.0,861395000000.0,861395000000.0,210362000000.0,57020000000.0,1280000000.0,0.0,0.0,0.0,186443000000.0,0.0,0.0,0.0,0.0,774667000000.0,0.0,774667000000.0,11200000000.0,9000000.0,83386000000.0,-718000000.0,-7149000000.0,86728000000.0,86728000000.0,861395000000.0,0.0,861395000000.0,0.0,243463000000.0,168358000000.0,425000000,2272000000,-2776000000,0,0,-7780000000,-34000000,6961000000,-1833000000,-1808000000,0,1019000000,-15952000000,-18574000000,-36023000000,259000000,-4135000000,-1681000000,70698000000,29118000000,0,17505000000,75105000000,57600000000,6961000000,-1833000000,5128000000,0.8362268577926391,0.8362268577926391,2.3212227282883116,11.92245321759658,0.37762119435816244,14.142800881950079,10.418658658618014,10.418658658618014,0.5658092028099275,2.3212227282883116,0.023178443581346186,14.940289209367984,0.8362268577926391,,,,,0.10068319412116393,8.932144174891615,0.8993168058788361,0.06050482553823311,0.0,0.0,7.01388248316576,0.007061800915956095,,0.0084,0.2084,,,Financial Services
61,GS,,886982,,,2014,,32027000000,0,0,0.0,0,12691000000,549000000,13240000000,0,0,0,9604000000.0,5557000000,1337000000,19251000000,0.6010865831954288,0,0.0,0,12357000000,0.38583070534236735,3880000000,8477000000,0.264682923783058,17.55,17.07,458900000,473200000,,,Capital Markets,,57600000000.0,0.0,57600000000.0,103214000000.0,0.0,0.0,0.0,9344000000.0,3645000000.0,515000000.0,4160000000.0,312608000000.0,0.0,0.0,0.0,856240000000.0,856240000000.0,213572000000.0,60100000000.0,1533000000.0,0.0,0.0,0.0,175663000000.0,0.0,0.0,0.0,0.0,773443000000.0,0.0,773443000000.0,9200000000.0,9000000.0,78984000000.0,-743000000.0,-4653000000.0,82797000000.0,82797000000.0,856240000000.0,0.0,856240000000.0,0.0,235763000000.0,178163000000.0,495000000,2085000000,-19728000000,0,0,22094000000,-289000000,-7623000000,-678000000,-1732000000,0,1514000000,-14013000000,-14909000000,-37385000000,123000000,-5469000000,-1454000000,63184000000,18999000000,0,-3533000000,57600000000,61133000000,-7623000000,-678000000,-8301000000,0.9555775051986184,0.9555775051986184,2.470382823802729,9.33336683943966,0.3102970527254055,-9.531255354527167,-10.378978184170274,-10.378978184170274,0.45280495217452793,2.470382823802729,0.0183773923588959,12.744932416799426,0.9555775051986184,,,,,0.0966983556012333,9.34143749169656,0.9033016443987667,0.49541119308979664,0.0,0.0,10.238293657982778,0.009900261608894702,,0.0063,0.1813,,,Financial Services
62,GS,,886982,,,2013,,31865000000,0,0,0.0,0,12789000000,541000000,13330000000,0,0,0,10060000000.0,6668000000,1322000000,19727000000,0.6190804958418328,0,0.0,0,11737000000,0.36833516397301114,3697000000,8040000000,0.25231445159265653,16.34,15.46,471300000,499600000,,,Capital Markets,,61133000000.0,0.0,61133000000.0,121295000000.0,0.0,0.0,0.0,9196000000.0,3705000000.0,671000000.0,4376000000.0,339538000000.0,0.0,0.0,0.0,911507000000.0,911507000000.0,204765000000.0,61982000000.0,1974000000.0,0.0,0.0,0.0,168966000000.0,0.0,0.0,0.0,0.0,833040000000.0,0.0,833040000000.0,7200000000.0,8000000.0,71961000000.0,-524000000.0,-178000000.0,78467000000.0,78467000000.0,911507000000.0,0.0,911507000000.0,0.0,230948000000.0,169815000000.0,29000000,2015000000,-6652000000,0,1631000000,48842000000,-211000000,4543000000,-706000000,-2274000000,-738000000,3320000000,-8330000000,-8728000000,-34103000000,65000000,-6175000000,-1302000000,34164000000,-7351000000,0,-11536000000,61133000000,72669000000,4543000000,-706000000,3837000000,0.9960925007479577,0.9960925007479577,2.452860199472462,9.721441574152985,0.2627066243456037,20.37018250096169,17.204576327578692,17.204576327578692,0.484376299175209,2.452860199472462,0.016658053980185782,12.28878488806135,0.9960925007479577,,,,,0.08608491212903467,10.616437483273224,0.9139150878709653,0.251499700059988,0.0,0.0,10.24634559751233,0.008820557604055701,,0.002,0.177,,,Financial Services
63,HD,,354950,,,2018,,100904000000,66548000000,34356000000,0.3404820423372711,0,0,0,17864000000,1811000000,19675000000,86223000000,74000000.0,1057000000,2062000000,16817000000,0.1666633631967018,14681000000,0.1454947276619361,-983000000,13698000000,0.13575279473559027,5068000000,8630000000,0.08552683738999445,7.33,7.29,1178000000,1184000000,,,Home Improvement Retail,,3595000000.0,0.0,3595000000.0,1952000000.0,12748000000.0,638000000.0,18933000000.0,22075000000.0,2275000000.0,0.0,2275000000.0,0.0,0.0,1246000000.0,25596000000.0,0.0,44529000000.0,7244000000.0,2761000000.0,574000000.0,1805000000.0,4384000000.0,16194000000.0,24267000000.0,0.0,440000000.0,2174000000.0,26881000000.0,0.0,0.0,43075000000.0,0.0,89000000.0,39935000000.0,-566000000.0,-38004000000.0,1454000000.0,1454000000.0,44529000000.0,0.0,44529000000.0,0.0,27028000000.0,23433000000.0,0,273000000,1066000000,0,352000000,640000000,0,12031000000,0,-374000000,0,0,-1854000000,-2228000000,-543000000,255000000,-8000000000,-4212000000,3630000000,-8870000000,124000000,1057000000,3595000000,2538000000,12031000000,-1897000000,10134000000,149.86687409532323,149.86687409532323,2.1595420888626813,25.24987658570104,51.692622950819676,21.50250986131833,18.11208003778572,18.11208003778572,2.311857190887286,2.1595420888626813,0.019329397047242514,14.35092079054528,149.86687409532323,,,191751120000.0,0.36998101912687986,0.03265287789979564,29.625171939477305,0.9673471221002043,12.889309366130558,0.3404820423372711,0.1454947276619361,593.53507565337,0.19380628354555457,0.9349524191286548,0.0151,0.022,7.734725184206199,6.780888579906875,Consumer Cyclical
64,HD,,354950,,,2017,,94595000000,62282000000,32313000000,0.3415931074581109,0,0,0,17132000000,1754000000,18886000000,81168000000,36000000.0,972000000,1973000000,15436000000,0.1631798720862625,13427000000,0.1419419631058724,-936000000,12491000000,0.13204714836936413,4534000000,7957000000,0.08411649664358581,6.47,6.45,1229000000,1234000000,,,Home Improvement Retail,,2538000000.0,0.0,2538000000.0,2029000000.0,12549000000.0,608000000.0,17724000000.0,21914000000.0,2093000000.0,0.0,2093000000.0,0.0,0.0,1235000000.0,25242000000.0,0.0,42966000000.0,7000000000.0,1252000000.0,533000000.0,1669000000.0,4212000000.0,14133000000.0,22349000000.0,0.0,296000000.0,1855000000.0,24500000000.0,0.0,0.0,38633000000.0,0.0,88000000.0,35519000000.0,-867000000.0,-30407000000.0,4333000000.0,4333000000.0,42966000000.0,0.0,42966000000.0,0.0,23601000000.0,21063000000.0,0,267000000,-414000000,0,446000000,-14000000,0,9783000000,0,0,0,0,-1583000000,-1583000000,-3045000000,218000000,-6880000000,-3404000000,5241000000,-7870000000,-8000000,322000000,2538000000,2216000000,9783000000,-1621000000,8162000000,41.101868116155096,41.101868116155096,1.8827041021967337,22.382103122696996,46.62148841793987,21.819945423584908,18.204476596882348,18.204476596882348,2.1380075188710252,1.8827041021967337,0.019113459514841346,12.902137506303447,41.101868116155096,,,,,0.10084718149234279,8.915993537964459,0.8991528185076573,12.813786008230453,0.3415931074581109,0.1419419631058724,183.6372028617586,0.18519294325745939,,0.025699999999999997,0.0326,,,Consumer Cyclical
65,HD,,354950,,,2016,,88519000000,58254000000,30265000000,0.3419039980117263,0,0,0,16801000000,1690000000,18491000000,76745000000,166000000.0,919000000,1863000000,13803000000,0.1559326246342593,11774000000,0.13301099199042013,-753000000,11021000000,0.12450434370022255,4012000000,7009000000,0.07918074085789492,5.49,5.46,1277000000,1283000000,,,Home Improvement Retail,,2216000000.0,0.0,2216000000.0,1890000000.0,11809000000.0,1078000000.0,16993000000.0,22191000000.0,2102000000.0,0.0,2102000000.0,0.0,0.0,1263000000.0,25556000000.0,0.0,42549000000.0,6565000000.0,427000000.0,510000000.0,1566000000.0,3968000000.0,12526000000.0,20888000000.0,0.0,854000000.0,1965000000.0,23707000000.0,0.0,0.0,36233000000.0,0.0,88000000.0,30973000000.0,-898000000.0,-23847000000.0,6316000000.0,6316000000.0,42549000000.0,0.0,42549000000.0,0.0,21315000000.0,19099000000.0,0,244000000,401000000,0,888000000,91000000,-144000000,9373000000,0,-1666000000,0,144000000,-1460000000,-2982000000,-39000000,228000000,-7000000000,-3031000000,4055000000,-5787000000,-111000000,493000000,2216000000,1723000000,9373000000,-1503000000,7870000000,25.41464471838189,25.41464471838189,1.813383522648245,22.901825658624627,46.835449735449735,20.39630191121982,17.125669053803477,17.125669053803477,2.2730943079483636,1.813383522648245,0.018882512120069354,13.012960663718031,25.41464471838189,,,,,0.148440621401208,5.736700443318556,0.8515593785987919,11.811751904243744,0.3419039980117263,0.13301099199042013,110.97213426219126,0.16472772568097957,,0.0165,0.0234,,,Consumer Cyclical
66,HD,,354950,,,2015,,83176000000,54222000000,28954000000,0.3481052226603828,0,0,0,16834000000,1651000000,18485000000,72707000000,337000000.0,830000000,1786000000,12592000000,0.15138982398768874,10469000000,0.12586563431759162,-493000000,9976000000,0.11993844378186015,3631000000,6345000000,0.07628402423776089,4.74,4.71,1338000000,1346000000,,,Home Improvement Retail,,1723000000.0,0.0,1723000000.0,1484000000.0,11079000000.0,1016000000.0,15302000000.0,22720000000.0,1353000000.0,0.0,1353000000.0,0.0,0.0,571000000.0,24644000000.0,0.0,39946000000.0,5807000000.0,328000000.0,469000000.0,1468000000.0,3666000000.0,11269000000.0,16869000000.0,0.0,642000000.0,1844000000.0,19355000000.0,0.0,0.0,30624000000.0,0.0,88000000.0,26995000000.0,-452000000.0,-17309000000.0,9322000000.0,9322000000.0,39946000000.0,0.0,39946000000.0,0.0,17197000000.0,15474000000.0,0,225000000,209000000,0,244000000,353000000,-323000000,8242000000,0,-200000000,0,323000000,-1394000000,-1271000000,-39000000,252000000,-7000000000,-2530000000,2246000000,-7071000000,-106000000,-206000000,1723000000,1929000000,8242000000,-1442000000,6800000000,16.65969315582493,16.65969315582493,1.867145085103876,24.476226887092196,56.04851752021563,22.838479352735295,18.842715311647655,18.842715311647655,2.5454058429138318,1.867145085103876,0.016290875490572076,13.562234720346252,16.65969315582493,,,,,0.23336504280779052,3.285131945934349,0.7666349571922095,11.613253012048192,0.3481052226603828,0.12586563431759162,68.0647929628835,0.15883943323486707,,0.0084,0.0153,,,Consumer Cyclical
67,HD,,354950,,,2014,,78812000000,51422000000,27390000000,0.3475359082373243,0,0,0,16597000000,1627000000,18224000000,69646000000,12000000.0,711000000,1757000000,10935000000,0.13874790641019133,9166000000,0.11630208597675482,-699000000,8467000000,0.1074328782418921,3082000000,5385000000,0.06832715830076638,3.78,3.76,1425000000,1434000000,,,Home Improvement Retail,,1929000000.0,0.0,1929000000.0,1398000000.0,11057000000.0,895000000.0,15279000000.0,23348000000.0,1289000000.0,0.0,1289000000.0,0.0,0.0,602000000.0,25239000000.0,0.0,40518000000.0,5797000000.0,33000000.0,408000000.0,1337000000.0,3582000000.0,10749000000.0,14691000000.0,0.0,514000000.0,2042000000.0,17247000000.0,0.0,0.0,27996000000.0,0.0,88000000.0,23180000000.0,46000000.0,-10792000000.0,12522000000.0,12522000000.0,40518000000.0,0.0,40518000000.0,0.0,14724000000.0,12795000000.0,0,228000000,258000000,0,605000000,-4000000,0,7628000000,0,-206000000,0,0,-1301000000,-1507000000,-1289000000,241000000,-8546000000,-2243000000,5185000000,-6652000000,-34000000,-565000000,1929000000,2494000000,7628000000,-1389000000,6239000000,9.43058248263057,9.43058248263057,1.4983727585583415,21.929387901114204,56.374821173104436,18.927673320644335,15.481089911837964,15.481089911837964,2.428833962310566,1.4983727585583415,0.018994027228616202,11.96934191563786,9.43058248263057,,,,,0.30904783059381014,2.2357450886439865,0.6909521694061899,11.891701828410689,0.3475359082373243,0.11630208597675482,43.00431241015812,0.13290389456537835,,0.0063,0.0132,,,Consumer Cyclical
